S.no,Brands,Count,Percentage,Quarter,Year,State
4137,Xiaomi,26950,0.435133608,3,2018,manipur
4138,Samsung,11353,0.183305078,3,2018,manipur
4139,Vivo,5709,0.092177283,3,2018,manipur
4140,Oppo,4448,0.071817228,3,2018,manipur
4141,Realme,1932,0.031193994,3,2018,manipur
4142,Apple,1676,0.027060628,3,2018,manipur
4143,OnePlus,1022,0.016501171,3,2018,manipur
4144,Motorola,866,0.013982401,3,2018,manipur
4145,Micromax,817,0.013191249,3,2018,manipur
4146,Gionee,816,0.013175103,3,2018,manipur
4147,Others,6346,0.102462259,3,2018,manipur
4148,Xiaomi,36506,0.442020124,4,2018,manipur
4149,Samsung,15215,0.184225502,4,2018,manipur
4150,Vivo,7945,0.096199252,4,2018,manipur
4151,Oppo,6107,0.073944472,4,2018,manipur
4152,Realme,2561,0.031008972,4,2018,manipur
4153,Apple,2195,0.026577389,4,2018,manipur
4154,OnePlus,1217,0.014735619,4,2018,manipur
4155,Motorola,1091,0.013209992,4,2018,manipur
4156,Huawei,1063,0.012870963,4,2018,manipur
4157,Lenovo,1045,0.012653017,4,2018,manipur
4158,Others,7644,0.092554699,4,2018,manipur
4159,Xiaomi,44328,0.445386679,1,2019,manipur
4160,Samsung,18143,0.182292242,1,2019,manipur
4161,Vivo,9987,0.10034463,1,2019,manipur
4162,Oppo,7606,0.076421474,1,2019,manipur
4163,Realme,3053,0.030675093,1,2019,manipur
4164,Apple,2686,0.026987652,1,2019,manipur
4165,OnePlus,1419,0.014257438,1,2019,manipur
4166,Huawei,1320,0.013262733,1,2019,manipur
4167,Motorola,1261,0.012669929,1,2019,manipur
4168,Lenovo,1160,0.011655129,1,2019,manipur
4169,Others,8564,0.086047002,1,2019,manipur
4170,Xiaomi,52830,0.448673852,2,2019,manipur
4171,Samsung,21344,0.181270011,2,2019,manipur
4172,Vivo,12208,0.103679924,2,2019,manipur
4173,Oppo,9283,0.078838527,2,2019,manipur
4174,Realme,3549,0.030140895,2,2019,manipur
4175,Apple,3146,0.026718303,2,2019,manipur
4176,Huawei,1571,0.013342166,2,2019,manipur
4177,OnePlus,1538,0.013061904,2,2019,manipur
4178,Motorola,1419,0.012051262,2,2019,manipur
4179,Lenovo,1409,0.011966335,2,2019,manipur
4180,Others,9450,0.080256822,2,2019,manipur
4181,Xiaomi,62189,0.456212037,3,2019,manipur
4182,Samsung,24119,0.176934476,3,2019,manipur
4183,Vivo,14457,0.106055049,3,2019,manipur
4184,Oppo,10716,0.078611462,3,2019,manipur
4185,Realme,4255,0.031214238,3,2019,manipur
4186,Apple,3713,0.027238182,3,2019,manipur
4187,Huawei,1849,0.013564072,3,2019,manipur
4188,OnePlus,1718,0.012603069,3,2019,manipur
4189,Motorola,1557,0.01142199,3,2019,manipur
4190,Gionee,1435,0.010527011,3,2019,manipur
4191,Others,10308,0.075618416,3,2019,manipur
4192,Xiaomi,71382,0.45946781,4,2019,manipur
4193,Samsung,27196,0.175053747,4,2019,manipur
4194,Vivo,17057,0.109791578,4,2019,manipur
4195,Oppo,12455,0.080169673,4,2019,manipur
4196,Realme,5083,0.03271798,4,2019,manipur
4197,Apple,4146,0.026686749,4,2019,manipur
4198,Huawei,2110,0.013581534,4,2019,manipur
4199,OnePlus,1880,0.012101083,4,2019,manipur
4200,Motorola,1694,0.010903848,4,2019,manipur
4201,Gionee,1532,0.009861095,4,2019,manipur
4202,Others,10823,0.069664903,4,2019,manipur
4203,Xiaomi,82065,0.462666456,1,2020,manipur
4204,Samsung,30698,0.173069334,1,2020,manipur
4205,Vivo,20017,0.11285194,1,2020,manipur
4206,Oppo,14505,0.08177636,1,2020,manipur
4207,Realme,6022,0.033950861,1,2020,manipur
4208,Apple,4598,0.025922627,1,2020,manipur
4209,Huawei,2413,0.013604023,1,2020,manipur
4210,OnePlus,2036,0.011478571,1,2020,manipur
4211,Motorola,1833,0.010334096,1,2020,manipur
4212,Lenovo,1609,0.009071228,1,2020,manipur
4213,Others,11578,0.065274505,1,2020,manipur
4214,Xiaomi,101637,0.471642165,2,2020,manipur
4215,Samsung,36569,0.169696885,2,2020,manipur
4216,Vivo,24681,0.114531128,2,2020,manipur
4217,Oppo,17877,0.082957456,2,2020,manipur
4218,Realme,7575,0.035151465,2,2020,manipur
4219,Apple,5110,0.023712737,2,2020,manipur
4220,Huawei,2813,0.013053607,2,2020,manipur
4221,OnePlus,2198,0.010199725,2,2020,manipur
4222,Motorola,2017,0.009359803,2,2020,manipur
4223,Lenovo,1798,0.008343542,2,2020,manipur
4224,Others,13221,0.061351487,2,2020,manipur
4225,Xiaomi,123688,0.478366974,3,2020,manipur
4226,Samsung,43350,0.167657399,3,2020,manipur
4227,Vivo,30086,0.116358489,3,2020,manipur
4228,Oppo,21723,0.084014341,3,2020,manipur
4229,Realme,9422,0.036439862,3,2020,manipur
4230,Apple,5797,0.022420068,3,2020,manipur
4231,Huawei,3222,0.01246118,3,2020,manipur
4232,OnePlus,2459,0.009510255,3,2020,manipur
4233,Motorola,2176,0.008415744,3,2020,manipur
4234,Lenovo,1996,0.007719589,3,2020,manipur
4235,Others,14644,0.0566361,3,2020,manipur
4236,Xiaomi,137767,0.477078803,4,2020,manipur
4237,Samsung,48641,0.168440846,4,2020,manipur
4238,Vivo,34019,0.117805743,4,2020,manipur
4239,Oppo,24639,0.085323369,4,2020,manipur
4240,Realme,11096,0.038424778,4,2020,manipur
4241,Apple,6525,0.022595681,4,2020,manipur
4242,Huawei,3448,0.011940216,4,2020,manipur
4243,OnePlus,2688,0.009308382,4,2020,manipur
4244,Motorola,2319,0.008030557,4,2020,manipur
4245,Lenovo,2118,0.007334506,4,2020,manipur
4246,Others,15512,0.053717119,4,2020,manipur
4247,Xiaomi,149035,0.47665575,1,2021,manipur
4248,Samsung,52212,0.166988627,1,2021,manipur
4249,Vivo,37725,0.120655136,1,2021,manipur
4250,Oppo,26807,0.085736308,1,2021,manipur
4251,Realme,12487,0.03993693,1,2021,manipur
4252,Apple,7077,0.022634232,1,2021,manipur
4253,Huawei,3626,0.011596965,1,2021,manipur
4254,OnePlus,2920,0.009338979,1,2021,manipur
4255,Motorola,2347,0.007506365,1,2021,manipur
4256,Lenovo,2098,0.006709993,1,2021,manipur
4257,Others,16334,0.052240715,1,2021,manipur
4258,Xiaomi,159031,0.474140527,2,2021,manipur
4259,Samsung,55541,0.165591859,2,2021,manipur
4260,Vivo,41068,0.122441556,2,2021,manipur
4261,Oppo,29009,0.086488437,2,2021,manipur
4262,Realme,14786,0.044083492,2,2021,manipur
4263,Apple,7675,0.022882511,2,2021,manipur
4264,Huawei,3685,0.010986587,2,2021,manipur
4265,OnePlus,3183,0.009489906,2,2021,manipur
4266,Motorola,2290,0.006827485,2,2021,manipur
4267,HMD Global,2192,0.006535305,2,2021,manipur
4268,Others,16949,0.050532335,2,2021,manipur
4269,Xiaomi,171051,0.472844431,3,2021,manipur
4270,Samsung,57831,0.159864989,3,2021,manipur
4271,Vivo,45197,0.124940221,3,2021,manipur
4272,Oppo,32022,0.088519941,3,2021,manipur
4273,Realme,17435,0.048196401,3,2021,manipur
4274,Apple,8421,0.023278572,3,2021,manipur
4275,Huawei,4030,0.011140321,3,2021,manipur
4276,OnePlus,3903,0.010789249,3,2021,manipur
4277,Motorola,2266,0.006264012,3,2021,manipur
4278,HMD Global,2169,0.00599587,3,2021,manipur
4279,Others,17424,0.048165994,3,2021,manipur
4280,Xiaomi,183086,0.472180242,4,2021,manipur
4281,Samsung,60028,0.154812687,4,2021,manipur
4282,Vivo,48425,0.124888458,4,2021,manipur
4283,Oppo,34483,0.08893193,4,2021,manipur
4284,Realme,21355,0.055074714,4,2021,manipur
4285,Apple,9391,0.024219463,4,2021,manipur
4286,OnePlus,4695,0.012108442,4,2021,manipur
4287,Huawei,4031,0.010395981,4,2021,manipur
4288,HMD Global,2508,0.006468152,4,2021,manipur
4289,Motorola,2358,0.006081301,4,2021,manipur
4290,Others,17386,0.044838631,4,2021,manipur
4291,Xiaomi,193373,0.46946589,1,2022,manipur
4292,Samsung,62042,0.150623938,1,2022,manipur
4293,Vivo,51648,0.125389658,1,2022,manipur
4294,Oppo,37434,0.090881282,1,2022,manipur
4295,Realme,24745,0.060075261,1,2022,manipur
4296,Apple,10256,0.024899247,1,2022,manipur
4297,OnePlus,5335,0.012952173,1,2022,manipur
4298,Huawei,4094,0.009939306,1,2022,manipur
4299,HMD Global,2518,0.006113134,1,2022,manipur
4300,Motorola,2359,0.005727118,1,2022,manipur
4301,Others,18096,0.043932993,1,2022,manipur
4302,Xiaomi,4528,0.244584886,1,2018,meghalaya
4303,Samsung,3411,0.184248906,1,2018,meghalaya
4304,Vivo,1869,0.100956085,1,2018,meghalaya
4305,Oppo,1779,0.096094636,1,2018,meghalaya
4306,Realme,1065,0.057527143,1,2018,meghalaya
4307,Motorola,662,0.035758656,1,2018,meghalaya
4308,Lenovo,577,0.031167288,1,2018,meghalaya
4309,Apple,548,0.029600821,1,2018,meghalaya
4310,Micromax,498,0.026900016,1,2018,meghalaya
4311,OnePlus,435,0.023497002,1,2018,meghalaya
4312,Others,3141,0.16966456,1,2018,meghalaya
4313,Xiaomi,6618,0.248628747,2,2018,meghalaya
4314,Samsung,4962,0.186415208,2,2018,meghalaya
4315,Vivo,2798,0.105116838,2,2018,meghalaya
4316,Oppo,2671,0.100345631,2,2018,meghalaya
4317,Realme,1478,0.055526336,2,2018,meghalaya
4318,Motorola,917,0.034450372,2,2018,meghalaya
4319,Lenovo,808,0.030355399,2,2018,meghalaya
4320,Apple,711,0.026711248,2,2018,meghalaya
4321,Micromax,667,0.025058231,2,2018,meghalaya
4322,Asus,556,0.020888121,2,2018,meghalaya
4323,Others,4432,0.16650387,2,2018,meghalaya
4324,Xiaomi,9247,0.248035192,3,2018,meghalaya
4325,Samsung,7096,0.190338242,3,2018,meghalaya
4326,Vivo,4323,0.11595719,3,2018,meghalaya
4327,Oppo,3817,0.102384593,3,2018,meghalaya
4328,Realme,1993,0.053458866,3,2018,meghalaya
4329,Motorola,1170,0.031383278,3,2018,meghalaya
4330,Lenovo,958,0.025696736,3,2018,meghalaya
4331,Apple,908,0.02435557,3,2018,meghalaya
4332,Micromax,900,0.024140983,3,2018,meghalaya
4333,Asus,784,0.021029479,3,2018,meghalaya
4334,Others,6085,0.163219871,3,2018,meghalaya
4335,Xiaomi,12391,0.249647419,4,2018,meghalaya
4336,Samsung,9662,0.194664947,4,2018,meghalaya
4337,Vivo,6164,0.124189064,4,2018,meghalaya
4338,Oppo,5306,0.106902526,4,2018,meghalaya
4339,Realme,2710,0.05459967,4,2018,meghalaya
4340,Motorola,1447,0.029153403,4,2018,meghalaya
4341,Lenovo,1261,0.025405972,4,2018,meghalaya
4342,Apple,1138,0.022927832,4,2018,meghalaya
4343,Asus,1055,0.021255591,4,2018,meghalaya
4344,Micromax,1051,0.021175001,4,2018,meghalaya
4345,Others,7449,0.150078575,4,2018,meghalaya
4346,Xiaomi,15243,0.247906061,1,2019,meghalaya
4347,Samsung,11907,0.19365069,1,2019,meghalaya
4348,Vivo,7947,0.129246833,1,2019,meghalaya
4349,Oppo,6915,0.112462797,1,2019,meghalaya
4350,Realme,3316,0.053930099,1,2019,meghalaya
4351,Motorola,1658,0.02696505,1,2019,meghalaya
4352,Lenovo,1461,0.02376112,1,2019,meghalaya
4353,Apple,1365,0.022199815,1,2019,meghalaya
4354,Huawei,1316,0.021402898,1,2019,meghalaya
4355,Micromax,1298,0.021110153,1,2019,meghalaya
4356,Others,9061,0.147364484,1,2019,meghalaya
4357,Xiaomi,18498,0.247478126,2,2019,meghalaya
4358,Samsung,14431,0.193067188,2,2019,meghalaya
4359,Vivo,9893,0.132354909,2,2019,meghalaya
4360,Oppo,8757,0.117156771,2,2019,meghalaya
4361,Realme,4015,0.053715249,2,2019,meghalaya
4362,Motorola,1926,0.025767265,2,2019,meghalaya
4363,Lenovo,1740,0.023278838,2,2019,meghalaya
4364,Huawei,1622,0.021700158,2,2019,meghalaya
4365,Apple,1607,0.021499478,2,2019,meghalaya
4366,Micromax,1521,0.020348915,2,2019,meghalaya
4367,Others,10736,0.143633104,2,2019,meghalaya
4368,Xiaomi,21608,0.247245266,3,2019,meghalaya
4369,Samsung,16550,0.189370101,3,2019,meghalaya
4370,Vivo,11978,0.137055896,3,2019,meghalaya
4371,Oppo,10379,0.118759654,3,2019,meghalaya
4372,Realme,4869,0.055712569,3,2019,meghalaya
4373,Motorola,2101,0.024040277,3,2019,meghalaya
4374,Huawei,1917,0.021934893,3,2019,meghalaya
4375,Apple,1850,0.021168259,3,2019,meghalaya
4376,Asus,1800,0.020596144,3,2019,meghalaya
4377,Micromax,1791,0.020493163,3,2019,meghalaya
4378,Others,12552,0.143623777,3,2019,meghalaya
4379,Xiaomi,24747,0.247395781,4,2019,meghalaya
4380,Samsung,19042,0.190362891,4,2019,meghalaya
4381,Vivo,14054,0.140497851,4,2019,meghalaya
4382,Oppo,12145,0.121413576,4,2019,meghalaya
4383,Realme,5932,0.059302209,4,2019,meghalaya
4384,Motorola,2238,0.022373288,4,2019,meghalaya
4385,Huawei,2178,0.021773468,4,2019,meghalaya
4386,Apple,2052,0.020513846,4,2019,meghalaya
4387,Micromax,1999,0.019984005,4,2019,meghalaya
4388,Asus,1825,0.018244527,4,2019,meghalaya
4389,Others,13818,0.138138558,4,2019,meghalaya
4390,Xiaomi,27877,0.244934718,1,2020,meghalaya
4391,Samsung,21610,0.189871193,1,2020,meghalaya
4392,Vivo,16379,0.14391024,1,2020,meghalaya
4393,Oppo,14191,0.124685891,1,2020,meghalaya
4394,Realme,7242,0.063630133,1,2020,meghalaya
4395,Huawei,2446,0.021491205,1,2020,meghalaya
4396,Motorola,2386,0.020964029,1,2020,meghalaya
4397,Apple,2309,0.020287487,1,2020,meghalaya
4398,Micromax,2089,0.018354508,1,2020,meghalaya
4399,Asus,2050,0.018011844,1,2020,meghalaya
4400,Others,15235,0.133858752,1,2020,meghalaya
4401,Xiaomi,32935,0.241793981,2,2020,meghalaya
4402,Samsung,25696,0.188648494,2,2020,meghalaya
4403,Vivo,20152,0.147946935,2,2020,meghalaya
4404,Oppo,17459,0.128176138,2,2020,meghalaya
4405,Realme,9186,0.067439487,2,2020,meghalaya
4406,Huawei,2792,0.02049761,2,2020,meghalaya
4407,Motorola,2600,0.019088033,2,2020,meghalaya
4408,Micromax,2562,0.018809054,2,2020,meghalaya
4409,Apple,2489,0.01827312,2,2020,meghalaya
4410,Asus,2372,0.017414159,2,2020,meghalaya
4411,Others,17968,0.131912988,2,2020,meghalaya
4412,Xiaomi,37816,0.239734755,3,2020,meghalaya
4413,Samsung,29736,0.188511547,3,2020,meghalaya
4414,Vivo,23981,0.152027691,3,2020,meghalaya
4415,Oppo,20562,0.13035292,3,2020,meghalaya
4416,Realme,11286,0.071547664,3,2020,meghalaya
4417,Huawei,3110,0.019715863,3,2020,meghalaya
4418,Micromax,2892,0.018333851,3,2020,meghalaya
4419,Motorola,2853,0.01808661,3,2020,meghalaya
4420,Apple,2775,0.017592129,3,2020,meghalaya
4421,Asus,2623,0.016628524,3,2020,meghalaya
4422,Others,20107,0.127468445,3,2020,meghalaya
4423,Xiaomi,41993,0.237992145,4,2020,meghalaya
4424,Samsung,33436,0.189495996,4,2020,meghalaya
4425,Vivo,27150,0.153870567,4,2020,meghalaya
4426,Oppo,23405,0.132646064,4,2020,meghalaya
4427,Realme,13219,0.074917681,4,2020,meghalaya
4428,Huawei,3369,0.019093552,4,2020,meghalaya
4429,Apple,3096,0.017546345,4,2020,meghalaya
4430,Micromax,3067,0.01738199,4,2020,meghalaya
4431,Motorola,3016,0.017092951,4,2020,meghalaya
4432,Asus,2832,0.016050145,4,2020,meghalaya
4433,Others,21864,0.123912563,4,2020,meghalaya
4434,Xiaomi,45624,0.239033054,1,2021,meghalaya
4435,Samsung,35701,0.187044517,1,2021,meghalaya
4436,Vivo,30076,0.157574043,1,2021,meghalaya
4437,Oppo,25290,0.132499253,1,2021,meghalaya
4438,Realme,14857,0.077838727,1,2021,meghalaya
4439,Huawei,3554,0.018620101,1,2021,meghalaya
4440,Apple,3344,0.01751987,1,2021,meghalaya
4441,Asus,3198,0.016754947,1,2021,meghalaya
4442,Micromax,3117,0.016330572,1,2021,meghalaya
4443,Motorola,3077,0.016121004,1,2021,meghalaya
4444,Others,23031,0.120663911,1,2021,meghalaya
4445,Xiaomi,48812,0.237313186,2,2021,meghalaya
4446,Samsung,38364,0.186517313,2,2021,meghalaya
4447,Vivo,32487,0.157944634,2,2021,meghalaya
4448,Oppo,27101,0.131759089,2,2021,meghalaya
4449,Realme,17555,0.085348541,2,2021,meghalaya
4450,Apple,3658,0.01778439,2,2021,meghalaya
4451,Huawei,3596,0.017482959,2,2021,meghalaya
4452,Asus,3185,0.015484768,2,2021,meghalaya
4453,Motorola,3069,0.014920802,2,2021,meghalaya
4454,Micromax,3045,0.014804119,2,2021,meghalaya
4455,Others,24814,0.120640199,2,2021,meghalaya
4456,Xiaomi,52800,0.236702307,3,2021,meghalaya
4457,Samsung,39809,0.178463677,3,2021,meghalaya
4458,Vivo,36214,0.162347298,3,2021,meghalaya
4459,Oppo,29861,0.13386681,3,2021,meghalaya
4460,Realme,20601,0.092354247,3,2021,meghalaya
4461,Apple,4026,0.018048551,3,2021,meghalaya
4462,Huawei,3953,0.017721292,3,2021,meghalaya
4463,Motorola,3086,0.013834533,3,2021,meghalaya
4464,Asus,3078,0.013798669,3,2021,meghalaya
4465,Micromax,3036,0.013610383,3,2021,meghalaya
4466,Others,26601,0.119252236,3,2021,meghalaya
4467,Xiaomi,57355,0.238712604,4,2021,meghalaya
4468,Samsung,41499,0.17271963,4,2021,meghalaya
4469,Vivo,38748,0.161269915,4,2021,meghalaya
4470,Oppo,31903,0.132780895,4,2021,meghalaya
4471,Realme,24878,0.103542711,4,2021,meghalaya
4472,Apple,4556,0.018962159,4,2021,meghalaya
4473,Huawei,3875,0.016127824,4,2021,meghalaya
4474,Motorola,3123,0.012997986,4,2021,meghalaya
4475,Asus,3113,0.012956365,4,2021,meghalaya
4476,HMD Global,3095,0.012881449,4,2021,meghalaya
4477,Others,28123,0.117048463,4,2021,meghalaya
4478,Xiaomi,60423,0.236175876,1,2022,meghalaya
4479,Samsung,42900,0.167683582,1,2022,meghalaya
4480,Vivo,41306,0.161453101,1,2022,meghalaya
4481,Oppo,34290,0.134029605,1,2022,meghalaya
4482,Realme,28354,0.110827513,1,2022,meghalaya
4483,Apple,4983,0.019477093,1,2022,meghalaya
4484,Huawei,3947,0.015427671,1,2022,meghalaya
4485,Tecno,3471,0.013567126,1,2022,meghalaya
4486,OnePlus,3191,0.012472688,1,2022,meghalaya
4487,Micromax,3139,0.012269435,1,2022,meghalaya
4488,Others,29835,0.116616309,1,2022,meghalaya
4489,Xiaomi,2402,0.316344001,1,2018,mizoram
4490,Samsung,1295,0.170551824,1,2018,mizoram
4491,Vivo,903,0.118925326,1,2018,mizoram
4492,Oppo,698,0.091926775,1,2018,mizoram
4493,Apple,345,0.045436586,1,2018,mizoram
4494,Realme,303,0.039905176,1,2018,mizoram
4495,Gionee,257,0.033846964,1,2018,mizoram
4496,OnePlus,175,0.023047544,1,2018,mizoram
4497,Huawei,145,0.019096536,1,2018,mizoram
4498,Motorola,137,0.018042934,1,2018,mizoram
4499,Others,933,0.122876333,1,2018,mizoram
4500,Xiaomi,3325,0.319036653,2,2018,mizoram
4501,Samsung,1733,0.166282863,2,2018,mizoram
4502,Vivo,1292,0.123968528,2,2018,mizoram
4503,Oppo,1012,0.097102284,2,2018,mizoram
4504,Apple,475,0.045576665,2,2018,mizoram
4505,Realme,421,0.040395318,2,2018,mizoram
4506,Gionee,305,0.029265016,2,2018,mizoram
4507,OnePlus,215,0.020629438,2,2018,mizoram
4508,Motorola,206,0.01976588,2,2018,mizoram
4509,Huawei,202,0.019382076,2,2018,mizoram
4510,Others,1236,0.118595279,2,2018,mizoram
4511,Xiaomi,4634,0.319542132,3,2018,mizoram
4512,Samsung,2383,0.164322162,3,2018,mizoram
4513,Vivo,1925,0.132740312,3,2018,mizoram
4514,Oppo,1454,0.100262033,3,2018,mizoram
4515,Apple,594,0.040959868,3,2018,mizoram
4516,Realme,579,0.039925528,3,2018,mizoram
4517,Gionee,448,0.030892291,3,2018,mizoram
4518,Huawei,317,0.021859054,3,2018,mizoram
4519,OnePlus,263,0.01813543,3,2018,mizoram
4520,Motorola,260,0.017928562,3,2018,mizoram
4521,Others,1645,0.11343263,3,2018,mizoram
4522,Xiaomi,6297,0.325174284,4,2018,mizoram
4523,Samsung,3094,0.159772786,4,2018,mizoram
4524,Vivo,2757,0.142370256,4,2018,mizoram
4525,Oppo,2012,0.103898786,4,2018,mizoram
4526,Apple,792,0.040898528,4,2018,mizoram
4527,Realme,738,0.038109992,4,2018,mizoram
4528,Gionee,544,0.028091918,4,2018,mizoram
4529,Huawei,426,0.021998451,4,2018,mizoram
4530,Motorola,333,0.017195972,4,2018,mizoram
4531,Asus,315,0.01626646,4,2018,mizoram
4532,Others,2057,0.106222566,4,2018,mizoram
4533,Xiaomi,7660,0.323616392,1,2019,mizoram
4534,Samsung,3736,0.157836924,1,2019,mizoram
4535,Vivo,3532,0.14921842,1,2019,mizoram
4536,Oppo,2539,0.107266582,1,2019,mizoram
4537,Apple,952,0.040219687,1,2019,mizoram
4538,Realme,946,0.039966202,1,2019,mizoram
4539,Gionee,669,0.028263625,1,2019,mizoram
4540,Huawei,539,0.022771441,1,2019,mizoram
4541,Asus,380,0.016054077,1,2019,mizoram
4542,Motorola,376,0.015885087,1,2019,mizoram
4543,Others,2341,0.098901563,1,2019,mizoram
4544,Xiaomi,9295,0.32391274,2,2019,mizoram
4545,Samsung,4595,0.160126847,2,2019,mizoram
4546,Vivo,4465,0.155596599,2,2019,mizoram
4547,Oppo,3113,0.108482018,2,2019,mizoram
4548,Realme,1093,0.038088932,2,2019,mizoram
4549,Apple,1089,0.03794954,2,2019,mizoram
4550,Gionee,786,0.027390577,2,2019,mizoram
4551,Huawei,648,0.022581544,2,2019,mizoram
4552,Asus,499,0.017389183,2,2019,mizoram
4553,Motorola,429,0.014949819,2,2019,mizoram
4554,Others,2684,0.0935322,2,2019,mizoram
4555,Xiaomi,11089,0.324866702,3,2019,mizoram
4556,Vivo,5496,0.16101248,3,2019,mizoram
4557,Samsung,5142,0.150641589,3,2019,mizoram
4558,Oppo,3809,0.111589617,3,2019,mizoram
4559,Realme,1321,0.038700416,3,2019,mizoram
4560,Apple,1263,0.03700123,3,2019,mizoram
4561,Gionee,940,0.027538525,3,2019,mizoram
4562,Huawei,793,0.023231968,3,2019,mizoram
4563,Asus,615,0.018017226,3,2019,mizoram
4564,Motorola,470,0.013769262,3,2019,mizoram
4565,Others,3196,0.093630984,3,2019,mizoram
4566,Xiaomi,12924,0.324650205,4,2019,mizoram
4567,Vivo,6726,0.168956769,4,2019,mizoram
4568,Samsung,5945,0.149338089,4,2019,mizoram
4569,Oppo,4544,0.114145043,4,2019,mizoram
4570,Realme,1585,0.039815117,4,2019,mizoram
4571,Apple,1442,0.036222965,4,2019,mizoram
4572,Gionee,1002,0.025170188,4,2019,mizoram
4573,Huawei,936,0.023512271,4,2019,mizoram
4574,Asus,592,0.014871009,4,2019,mizoram
4575,Motorola,503,0.012635334,4,2019,mizoram
4576,Others,3610,0.090683011,4,2019,mizoram
4577,Xiaomi,14848,0.319318695,1,2020,mizoram
4578,Vivo,8211,0.176584443,1,2020,mizoram
4579,Samsung,6761,0.145400976,1,2020,mizoram
4580,Oppo,5496,0.11819609,1,2020,mizoram
4581,Realme,1969,0.042344997,1,2020,mizoram
4582,Apple,1617,0.034774941,1,2020,mizoram
4583,Huawei,1068,0.022968236,1,2020,mizoram
4584,Gionee,1065,0.022903718,1,2020,mizoram
